key,rl_time,team,opp_team,rl_PIN_line,rl_PIN_odds,rl_FD_line,rl_FD_odds,rl_HER_line,rl_HER_odds,rl_BVD_line,rl_BVD_odds,rl_BOL_line,rl_BOL_odds,runTime
20150322,away,Cleveland,Milwaukee,-7.5,1.88,-8,1.91,,,,,-8,1.91,2018-09-06 22:09:47.030705
20150322,home,Milwaukee,Cleveland,+7.5,2.02,+8,1.91,,,,,+8,1.91,2018-09-06 22:09:47.030705
20150322,away,Miami,Oklahoma City,+3.5,1.96,+3.5,1.91,,,,,+3.5,1.91,2018-09-06 22:09:47.030705
20150322,home,Oklahoma City,Miami,-3.5,1.94,-3.5,1.91,,,,,-3.5,1.91,2018-09-06 22:09:47.030705
20150322,away,San Antonio,Atlanta,+1.5,1.98,+2,1.91,,,,,+1.5,1.95,2018-09-06 22:09:47.030705
20150322,home,Atlanta,San Antonio,-1.5,1.93,-2,1.91,,,,,-1.5,1.87,2018-09-06 22:09:47.030705
20150322,away,New Orleans,L.A. Clippers,+10,2.02,+10,1.91,,,,,+10,1.91,2018-09-06 22:09:47.030705
20150322,home,L.A. Clippers,New Orleans,-10,1.88,-10,1.91,,,,,-10,1.91,2018-09-06 22:09:47.030705
20150322,away,New York,Toronto,+12,1.97,+12,1.98,,,,,+12,1.91,2018-09-06 22:09:47.030705
20150322,home,Toronto,New York,-12,1.93,-12,1.93,,,,,-12,1.91,2018-09-06 22:09:47.030705
20150322,away,Denver,Orlando,-1,1.95,-1,1.91,,,,,-1,1.91,2018-09-06 22:09:47.030705
20150322,home,Orlando,Denver,+1,1.95,+1,1.91,,,,,+1,1.91,2018-09-06 22:09:47.030705
20150322,away,Detroit,Boston,+5.5,2.0,+5.5,1.91,,,,,+5.5,1.91,2018-09-06 22:09:47.030705
20150322,home,Boston,Detroit,-5.5,1.91,-5.5,1.91,,,,,-5.5,1.91,2018-09-06 22:09:47.030705
20150322,away,Washington,Sacramento,-3.5,1.93,-4,1.91,,,,,-4,1.91,2018-09-06 22:09:47.030705
20150322,home,Sacramento,Washington,+3.5,1.98,+4,1.91,,,,,+4,1.91,2018-09-06 22:09:47.030705
20150322,away,Charlotte,Minnesota,-5.5,2.02,-5.5,1.91,,,,,-5.5,1.91,2018-09-06 22:09:47.030705
20150322,home,Minnesota,Charlotte,+5.5,1.88,+5.5,1.91,,,,,+5.5,1.91,2018-09-06 22:09:47.030705
20150322,away,Dallas,Phoenix,-4.5,1.93,-4.5,1.91,,,,,-4.5,1.91,2018-09-06 22:09:47.030705
20150322,home,Phoenix,Dallas,+4.5,1.97,+4.5,1.91,,,,,+4.5,1.91,2018-09-06 22:09:47.030705
20150322,away,Philadelphia,L.A. Lakers,+5,1.93,+5,1.93,,,,,+4.5,1.95,2018-09-06 22:09:47.030705
20150322,home,L.A. Lakers,Philadelphia,-5,1.97,-5,1.97,,,,,-4.5,1.87,2018-09-06 22:09:47.030705
20150323,away,Houston,Indiana,-1.5,1.93,-1.5,1.99,,,,,-1.5,1.87,2018-09-06 22:09:49.336301
20150323,home,Indiana,Houston,+1.5,1.98,+1.5,1.92,,,,,+1.5,1.95,2018-09-06 22:09:49.336301
20150323,away,Boston,Brooklyn,+5,1.98,+5,1.91,,,,,+5,1.91,2018-09-06 22:09:49.336301
20150323,home,Brooklyn,Boston,-5,1.93,-5,1.91,,,,,-5,1.91,2018-09-06 22:09:49.336301
20150323,away,Memphis,New York,-14,1.95,-14,1.95,,,,,-14.5,1.91,2018-09-06 22:09:49.336301
20150323,home,New York,Memphis,+14,1.95,+14,1.95,,,,,+14.5,1.91,2018-09-06 22:09:49.336301
20150323,away,Charlotte,Chicago,+7,1.95,+7,1.95,,,,,+7,1.91,2018-09-06 22:09:49.336301
20150323,home,Chicago,Charlotte,-7,1.95,-7,1.95,,,,,-7,1.91,2018-09-06 22:09:49.336301
20150323,away,Minnesota,Utah,+10.5,1.92,+10.5,1.91,,,,,+10.5,1.91,2018-09-06 22:09:49.336301
20150323,home,Utah,Minnesota,-10.5,1.99,-10.5,1.91,,,,,-10.5,1.91,2018-09-06 22:09:49.336301
20150323,away,Washington,Golden State,+11,1.93,+11,1.91,,,,,+11,1.87,2018-09-06 22:09:49.336301
20150323,home,Golden State,Washington,-11,1.98,-11,1.91,,,,,-11,1.95,2018-09-06 22:09:49.336301
20150324,away,Toronto,Detroit,-4,1.98,-4,1.91,,,,,-4,1.91,2018-09-06 22:09:51.661100
20150324,home,Detroit,Toronto,+4,1.93,+4,1.91,,,,,+4,1.91,2018-09-06 22:09:51.661100
20150324,away,Miami,Milwaukee,-2,1.93,-2,1.95,,,,,-2,1.91,2018-09-06 22:09:51.661100
20150324,home,Milwaukee,Miami,+2,1.97,+2,1.95,,,,,+2,1.91,2018-09-06 22:09:51.661100
20150324,away,L.A. Lakers,Oklahoma City,+9.5,1.96,+9.5,1.93,,,,,+9.5,1.91,2018-09-06 22:09:51.661100
20150324,home,Oklahoma City,L.A. Lakers,-9.5,1.94,-9.5,1.97,,,,,-9.5,1.91,2018-09-06 22:09:51.661100
20150324,away,San Antonio,Dallas,-3.5,1.96,-3.5,1.91,,,,,-3.5,1.87,2018-09-06 22:09:51.661100
20150324,home,Dallas,San Antonio,+3.5,1.94,+3.5,1.91,,,,,+3.5,1.95,2018-09-06 22:09:51.661100
20150324,away,Philadelphia,Sacramento,+8.5,1.95,+8.5,1.91,,,,,+8.5,1.87,2018-09-06 22:09:51.661100
20150324,home,Sacramento,Philadelphia,-8.5,1.95,-8.5,1.91,,,,,-8.5,1.95,2018-09-06 22:09:51.661100
20150324,away,Golden State,Portland,-7,1.94,-7,1.92,,,,,-7,1.85,2018-09-06 22:09:51.661100
20150324,home,Portland,Golden State,+7,1.96,+7,1.99,,,,,+7,1.98,2018-09-06 22:09:51.661100
20150325,away,Indiana,Washington,+3,1.99,+3,1.91,,,,,+3,1.91,2018-09-06 22:09:56.545075
20150325,home,Washington,Indiana,-3,1.92,-3,1.91,,,,,-3,1.91,2018-09-06 22:09:56.545075
20150325,away,Atlanta,Orlando,-9,1.95,-9,1.98,,,,,-9.5,1.95,2018-09-06 22:09:56.545075
20150325,home,Orlando,Atlanta,+9,1.95,+9,1.93,,,,,+9.5,1.87,2018-09-06 22:09:56.545075
20150325,away,L.A. Clippers,New York,-15,1.95,-15,1.98,,,,,-15,1.88,2018-09-06 22:09:56.545075
20150325,home,New York,L.A. Clippers,+15,1.95,+15,1.93,,,,,+15,1.93,2018-09-06 22:09:56.545075
20150325,away,Brooklyn,Charlotte,+3.5,1.92,+3.5,1.91,,,,,+3.5,1.91,2018-09-06 22:09:56.545075
20150325,home,Charlotte,Brooklyn,-3.5,1.99,-3.5,1.91,,,,,-3.5,1.91,2018-09-06 22:09:56.545075
20150325,away,Chicago,Toronto,-3,1.91,-3,1.92,,,,,-3,1.87,2018-09-06 22:09:56.545075
20150325,home,Toronto,Chicago,+3,2.0,+3,1.99,,,,,+3,1.95,2018-09-06 22:09:56.545075
20150325,away,Miami,Boston,+8.5,1.95,+8,1.91,,,,,+8.5,1.91,2018-09-06 22:09:56.545075
20150325,home,Boston,Miami,-8.5,1.95,-8,1.91,,,,,-8.5,1.91,2018-09-06 22:09:56.545075
20150325,away,L.A. Lakers,Minnesota,+1,1.94,+1,1.95,,,,,+1,1.91,2018-09-06 22:09:56.545075
20150325,home,Minnesota,L.A. Lakers,-1,1.96,-1,1.95,,,,,-1,1.91,2018-09-06 22:09:56.545075
20150325,away,Cleveland,Memphis,-1.5,1.91,-1,1.91,,,,,-1,1.91,2018-09-06 22:09:56.545075
20150325,home,Memphis,Cleveland,+1.5,2.0,+1,1.91,,,,,+1,1.91,2018-09-06 22:09:56.545075
20150325,away,Houston,New Orleans,+1,1.95,+1,1.89,,,,,PK-11,,2018-09-06 22:09:56.545075
20150325,home,New Orleans,Houston,-1,1.95,-1,2.02,,,,,PK-11,,2018-09-06 22:09:56.545075
20150325,away,Philadelphia,Denver,+11.5,1.88,+11.5,1.91,,,,,+11.5,1.95,2018-09-06 22:09:56.545075
20150325,home,Denver,Philadelphia,-11.5,2.02,-11.5,1.91,,,,,-11.5,1.87,2018-09-06 22:09:56.545075
20150325,away,Portland,Utah,+2,1.92,+1.5,1.91,,,,,+1.5,1.91,2018-09-06 22:09:56.545075
20150325,home,Utah,Portland,-2,1.99,-1.5,1.91,,,,,-1.5,1.91,2018-09-06 22:09:56.545075
20150325,away,Oklahoma City,San Antonio,+7.5,1.97,+7.5,1.91,,,,,+7.5,1.91,2018-09-06 22:09:56.545075
20150325,home,San Antonio,Oklahoma City,-7.5,1.93,-7.5,1.91,,,,,-7.5,1.91,2018-09-06 22:09:56.545075
20150325,away,Sacramento,Phoenix,+8,1.99,+8.5,1.95,,,,,+8,1.91,2018-09-06 22:09:56.545075
20150325,home,Phoenix,Sacramento,-8,1.92,-8.5,1.95,,,,,-8,1.91,2018-09-06 22:09:56.545075
20150326,away,Indiana,Milwaukee,+4,1.91,+4,1.92,,,,,+4,1.91,2018-09-06 22:09:58.007161
20150326,home,Milwaukee,Indiana,-4,2.0,-4,1.99,,,,,-4,1.91,2018-09-06 22:09:58.007161
20150327,away,Charlotte,Washington,+5,1.96,+5,1.91,,,,,+5,1.91,2018-09-06 22:10:02.912252
20150327,home,Washington,Charlotte,-5,1.94,-5,1.91,,,,,-5,1.91,2018-09-06 22:10:02.912252
20150327,away,L.A. Clippers,Philadelphia,-12,1.92,-12.5,1.91,,,,,-12.5,1.92,2018-09-06 22:10:02.912252
20150327,home,Philadelphia,L.A. Clippers,+12,1.99,+12.5,1.91,,,,,+12.5,1.9,2018-09-06 22:10:02.912252
20150327,away,Detroit,Orlando,-2.5,2.0,-2.5,1.91,,,,,-2,1.87,2018-09-06 22:10:02.912252
20150327,home,Orlando,Detroit,+2.5,1.91,+2.5,1.91,,,,,+2,1.95,2018-09-06 22:10:02.912252
20150327,away,L.A. Lakers,Toronto,+8.5,1.91,+8.5,1.91,,,,,+8,1.95,2018-09-06 22:10:02.912252
20150327,home,Toronto,L.A. Lakers,-8.5,2.0,-8.5,1.91,,,,,-8,1.87,2018-09-06 22:10:02.912252
20150327,away,Boston,New York,-11,2.04,-10.5,1.92,,,,,-11,1.95,2018-09-06 22:10:02.912252
20150327,home,New York,Boston,+11,1.87,+10.5,1.99,,,,,+11,1.87,2018-09-06 22:10:02.912252
20150327,away,Miami,Atlanta,+8,1.98,+8,1.91,,,,,+8,1.91,2018-09-06 22:10:02.912252
20150327,home,Atlanta,Miami,-8,1.93,-8,1.91,,,,,-8,1.91,2018-09-06 22:10:02.912252
20150327,away,Cleveland,Brooklyn,-8.5,2.0,-9,1.91,,,,,-9,1.96,2018-09-06 22:10:02.912252
20150327,home,Brooklyn,Cleveland,+8.5,1.91,+9,1.91,,,,,+9,1.86,2018-09-06 22:10:02.912252
20150327,away,Golden State,Memphis,-3.5,1.99,-3.5,1.98,,,,,-3.5,1.95,2018-09-06 22:10:02.912252
20150327,home,Memphis,Golden State,+3.5,1.92,+3.5,1.93,,,,,+3.5,1.87,2018-09-06 22:10:02.912252
20150327,away,Sacramento,New Orleans,+6.5,1.97,+6.5,1.94,,,,,+6.5,1.88,2018-09-06 22:10:02.912252
20150327,home,New Orleans,Sacramento,-6.5,1.93,-6.5,1.96,,,,,-6.5,1.93,2018-09-06 22:10:02.912252
20150327,away,Minnesota,Houston,+14,1.93,+14,1.93,,,,,+14,1.91,2018-09-06 22:10:02.912252
20150327,home,Houston,Minnesota,-14,1.98,-14,1.97,,,,,-14,1.91,2018-09-06 22:10:02.912252
20150327,away,Dallas,San Antonio,+8.5,1.95,+8.5,1.95,,,,,+8.5,1.91,2018-09-06 22:10:02.912252
20150327,home,San Antonio,Dallas,-8.5,1.95,-8.5,1.95,,,,,-8.5,1.91,2018-09-06 22:10:02.912252
20150327,away,Utah,Denver,+2,1.94,+2,1.98,,,,,+2,1.91,2018-09-06 22:10:02.912252
20150327,home,Denver,Utah,-2,1.96,-2,1.93,,,,,-2,1.91,2018-09-06 22:10:02.912252
20150327,away,Portland,Phoenix,-1,1.88,-1.5,1.91,,,,,-1.5,1.91,2018-09-06 22:10:02.912252
20150327,home,Phoenix,Portland,+1,2.02,+1.5,1.91,,,,,+1.5,1.91,2018-09-06 22:10:02.912252
20150328,away,Atlanta,Charlotte,+6,2.02,+6.5,1.91,,,,,+6.5,1.87,2018-09-06 22:10:05.465791
20150328,home,Charlotte,Atlanta,-6,1.88,-6.5,1.91,,,,,-6.5,1.95,2018-09-06 22:10:05.465791
20150328,away,New York,Chicago,+17.5,1.98,+17,1.98,,,,,+17.5,1.91,2018-09-06 22:10:05.465791
20150328,home,Chicago,New York,-17.5,1.93,-17,1.93,,,,,-17.5,1.91,2018-09-06 22:10:05.465791
20150328,away,Golden State,Milwaukee,-4.5,1.88,-5,1.91,,,,,-5,1.91,2018-09-06 22:10:05.465791
20150328,home,Milwaukee,Golden State,+4.5,2.02,+5,1.91,,,,,+5,1.91,2018-09-06 22:10:05.465791
20150328,away,Oklahoma City,Utah,-6,2.02,-5.5,1.91,,,,,-6,1.93,2018-09-06 22:10:05.465791
20150328,home,Utah,Oklahoma City,+6,1.88,+5.5,1.91,,,,,+6,1.88,2018-09-06 22:10:05.465791
20150328,away,Denver,Portland,+9,1.91,+9,1.92,,,,,+9,1.91,2018-09-06 22:10:05.465791
20150328,home,Portland,Denver,-9,2.0,-9,1.99,,,,,-9,1.91,2018-09-06 22:10:05.465791
20150329,away,Houston,Washington,-2,1.97,-2,1.91,,,,,-2,1.91,2018-09-06 22:10:08.653026
20150329,home,Washington,Houston,+2,1.93,+2,1.91,,,,,+2,1.91,2018-09-06 22:10:08.653026
20150329,away,L.A. Lakers,Brooklyn,+8,1.93,+8,1.91,,,,,+7.5,1.91,2018-09-06 22:10:08.653026
20150329,home,Brooklyn,L.A. Lakers,-8,1.98,-8,1.91,,,,,-7.5,1.91,2018-09-06 22:10:08.653026
20150329,away,Minnesota,New Orleans,+13,1.95,+13,1.91,,,,,+13,1.91,2018-09-06 22:10:08.653026
20150329,home,New Orleans,Minnesota,-13,1.95,-13,1.91,,,,,-13,1.91,2018-09-06 22:10:08.653026
20150329,away,Philadelphia,Cleveland,+17,1.96,+17,1.91,,,,,+16.5,1.95,2018-09-06 22:10:08.653026
20150329,home,Cleveland,Philadelphia,-17,1.94,-17,1.91,,,,,-16.5,1.87,2018-09-06 22:10:08.653026
20150329,away,L.A. Clippers,Boston,-6,1.94,-6,1.93,,,,,-6.5,1.91,2018-09-06 22:10:08.653026
20150329,home,Boston,L.A. Clippers,+6,1.96,+6,1.98,,,,,+6.5,1.91,2018-09-06 22:10:08.653026
20150329,away,Detroit,Miami,+2.5,1.95,+2.5,1.91,,,,,+2.5,1.91,2018-09-06 22:10:08.653026
20150329,home,Miami,Detroit,-2.5,1.95,-2.5,1.91,,,,,-2.5,1.91,2018-09-06 22:10:08.653026
20150329,away,Memphis,San Antonio,+8,1.99,+8,1.95,,,,,+8,1.92,2018-09-06 22:10:08.653026
20150329,home,San Antonio,Memphis,-8,1.92,-8,1.95,,,,,-8,1.9,2018-09-06 22:10:08.653026
20150329,away,Dallas,Indiana,+2.5,2.02,+2.5,1.99,,,,,+2.5,1.91,2018-09-06 22:10:08.653026
20150329,home,Indiana,Dallas,-2.5,1.88,-2.5,1.92,,,,,-2.5,1.91,2018-09-06 22:10:08.653026
20150329,away,Oklahoma City,Phoenix,+2,1.95,+2,1.91,,,,,+2,1.95,2018-09-06 22:10:08.653026
20150329,home,Phoenix,Oklahoma City,-2,1.95,-2,1.91,,,,,-2,1.87,2018-09-06 22:10:08.653026
20150330,away,L.A. Lakers,Philadelphia,+5,1.95,+5,1.91,,,,,+5,1.91,2018-09-06 22:10:11.410831
20150330,home,Philadelphia,L.A. Lakers,-5,1.95,-5,1.91,,,,,-5,1.91,2018-09-06 22:10:11.410831
20150330,away,Boston,Charlotte,+3,1.93,+3,1.91,,,,,+3,1.87,2018-09-06 22:10:11.410831
20150330,home,Charlotte,Boston,-3,1.97,-3,1.91,,,,,-3,1.95,2018-09-06 22:10:11.410831
20150330,away,Houston,Toronto,+2,1.96,+2,1.91,,,,,+2,1.87,2018-09-06 22:10:11.410831
20150330,home,Toronto,Houston,-2,1.94,-2,1.91,,,,,-2,1.95,2018-09-06 22:10:11.410831
20150330,away,Milwaukee,Atlanta,+9,2.0,+9,1.91,,,,,+9,1.91,2018-09-06 22:10:11.410831
20150330,home,Atlanta,Milwaukee,-9,1.91,-9,1.91,,,,,-9,1.91,2018-09-06 22:10:11.410831
20150330,away,Utah,Minnesota,-7.5,1.91,-8,1.98,,,,,-8,1.89,2018-09-06 22:10:11.410831
20150330,home,Minnesota,Utah,+7.5,2.0,+8,1.93,,,,,+8,1.93,2018-09-06 22:10:11.410831
20150330,away,Sacramento,Memphis,+10.5,1.95,+10.5,1.95,,,,,+10.5,1.91,2018-09-06 22:10:11.410831
20150330,home,Memphis,Sacramento,-10.5,1.95,-10.5,1.95,,,,,-10.5,1.91,2018-09-06 22:10:11.410831
20150330,away,Phoenix,Portland,+8.5,1.96,+8.5,1.91,,,,,+8.5,2.0,2018-09-06 22:10:11.410831
20150330,home,Portland,Phoenix,-8.5,1.94,-8.5,1.91,,,,,-8.5,1.83,2018-09-06 22:10:11.410831
20150331,away,Indiana,Brooklyn,-1,1.94,-1,1.93,,,,,-1.5,1.95,2018-09-06 22:10:13.797929
20150331,home,Brooklyn,Indiana,+1,1.96,+1,1.97,,,,,+1.5,1.87,2018-09-06 22:10:13.797929
20150331,away,Atlanta,Detroit,-2,1.93,-2,1.91,,,,,-2,1.87,2018-09-06 22:10:13.797929
20150331,home,Detroit,Atlanta,+2,1.98,+2,1.91,,,,,+2,1.95,2018-09-06 22:10:13.797929
20150331,away,San Antonio,Miami,-8,1.92,-8,1.91,,,,,-8,1.91,2018-09-06 22:10:13.797929
20150331,home,Miami,San Antonio,+8,1.99,+8,1.91,,,,,+8,1.91,2018-09-06 22:10:13.797929
20150331,away,Golden State,L.A. Clippers,+3,2.02,+3.5,1.93,,,,,+3,1.95,2018-09-06 22:10:13.797929
20150331,home,L.A. Clippers,Golden State,-3,1.88,-3.5,1.97,,,,,-3,1.87,2018-09-06 22:10:13.797929
20150401,away,San Antonio,Orlando,-10,1.91,-10,1.91,,,,,-10,1.87,2018-09-06 22:10:18.370163
20150401,home,Orlando,San Antonio,+10,2.0,+10,1.91,,,,,+10,1.95,2018-09-06 22:10:18.370163
20150401,away,Detroit,Charlotte,+5.5,1.95,+5.5,1.91,,,,,+5.5,1.91,2018-09-06 22:10:18.370163
20150401,home,Charlotte,Detroit,-5.5,1.95,-5.5,1.91,,,,,-5.5,1.91,2018-09-06 22:10:18.370163
20150401,away,Philadelphia,Washington,+10,1.98,+10,1.95,,,,,+10,1.91,2018-09-06 22:10:18.370163
20150401,home,Washington,Philadelphia,-10,1.93,-10,1.95,,,,,-10,1.91,2018-09-06 22:10:18.370163
20150401,away,Brooklyn,New York,-9.5,1.95,-9.5,1.99,,,,,-9.5,1.91,2018-09-06 22:10:18.370163
20150401,home,New York,Brooklyn,+9.5,1.95,+9.5,1.92,,,,,+9.5,1.91,2018-09-06 22:10:18.370163
20150401,away,Indiana,Boston,+4,2.0,+4,1.91,,,,,+4,1.91,2018-09-06 22:10:18.370163
20150401,home,Boston,Indiana,-4,1.91,-4,1.91,,,,,-4,1.91,2018-09-06 22:10:18.370163
20150401,away,Dallas,Oklahoma City,+2.5,2.02,+3,1.91,,,,,+2.5,1.95,2018-09-06 22:10:18.370163
20150401,home,Oklahoma City,Dallas,-2.5,1.88,-3,1.91,,,,,-2.5,1.87,2018-09-06 22:10:18.370163
20150401,away,Sacramento,Houston,+10.5,1.88,+10.5,1.91,,,,,+10.5,1.87,2018-09-06 22:10:18.370163
20150401,home,Houston,Sacramento,-10.5,2.02,-10.5,1.91,,,,,-10.5,1.95,2018-09-06 22:10:18.370163
20150401,away,Chicago,Milwaukee,-5,1.95,-5,1.91,,,,,-5.5,1.95,2018-09-06 22:10:18.370163
20150401,home,Milwaukee,Chicago,+5,1.95,+5,1.91,,,,,+5.5,1.87,2018-09-06 22:10:18.370163
20150401,away,Toronto,Minnesota,-10,1.95,-10,1.91,,,,,-10,1.91,2018-09-06 22:10:18.370163
20150401,home,Minnesota,Toronto,+10,1.95,+10,1.91,,,,,+10,1.91,2018-09-06 22:10:18.370163
20150401,away,Denver,Utah,+5,1.93,+5,1.95,,,,,+5,1.91,2018-09-06 22:10:18.370163
20150401,home,Utah,Denver,-5,1.97,-5,1.95,,,,,-5,1.91,2018-09-06 22:10:18.370163
20150401,away,L.A. Clippers,Portland,+3,1.94,+3,1.91,,,,,+3,1.95,2018-09-06 22:10:18.370163
20150401,home,Portland,L.A. Clippers,-3,1.96,-3,1.91,,,,,-3,1.87,2018-09-06 22:10:18.370163
20150401,away,New Orleans,L.A. Lakers,-9.5,1.96,-9.5,1.93,,,,,-9.5,1.83,2018-09-06 22:10:18.370163
20150401,home,L.A. Lakers,New Orleans,+9.5,1.94,+9.5,1.97,,,,,+9.5,2.0,2018-09-06 22:10:18.370163
20150402,away,Miami,Cleveland,+9.5,1.95,+9.5,1.95,,,,,+9.5,1.87,2018-09-06 22:10:20.071274
20150402,home,Cleveland,Miami,-9.5,1.95,-9.5,1.95,,,,,-9.5,1.95,2018-09-06 22:10:20.071274
20150402,away,Houston,Dallas,+2.5,1.91,+2.5,1.95,,,,,+2.5,1.87,2018-09-06 22:10:20.071274
20150402,home,Dallas,Houston,-2.5,2.0,-2.5,1.95,,,,,-2.5,1.95,2018-09-06 22:10:20.071274
20150402,away,Phoenix,Golden State,+12.5,2.01,+12.5,1.99,,,,,+12.5,1.91,2018-09-06 22:10:20.071274
20150402,home,Golden State,Phoenix,-12.5,1.9,-12.5,1.92,,,,,-12.5,1.91,2018-09-06 22:10:20.071274
20150403,away,Charlotte,Indiana,+4.5,2.0,+4.5,1.98,,,,,+4.5,1.91,2018-09-06 22:10:23.769713
20150403,home,Indiana,Charlotte,-4.5,1.91,-4.5,1.93,,,,,-4.5,1.91,2018-09-06 22:10:23.769713
20150403,away,New York,Washington,+14.5,1.96,+14.5,1.95,,,,,+14.5,1.91,2018-09-06 22:10:23.769713
20150403,home,Washington,New York,-14.5,1.94,-14.5,1.95,,,,,-14.5,1.91,2018-09-06 22:10:23.769713
20150403,away,Milwaukee,Boston,+5,1.97,+5,1.91,,,,,+5,1.95,2018-09-06 22:10:23.769713
20150403,home,Boston,Milwaukee,-5,1.93,-5,1.91,,,,,-5,1.87,2018-09-06 22:10:23.769713
20150403,away,Toronto,Brooklyn,+2,2.01,+2,1.91,,,,,+2,1.95,2018-09-06 22:10:23.769713
20150403,home,Brooklyn,Toronto,-2,1.9,-2,1.91,,,,,-2,1.87,2018-09-06 22:10:23.769713
20150403,away,Detroit,Chicago,+9.5,1.88,+9.5,1.91,,,,,+9.5,1.87,2018-09-06 22:10:23.769713
20150403,home,Chicago,Detroit,-9.5,2.02,-9.5,1.91,,,,,-9.5,1.95,2018-09-06 22:10:23.769713
20150403,away,Orlando,Minnesota,-4.5,2.0,-4.5,1.91,,,,,-4.5,1.91,2018-09-06 22:10:23.769713
20150403,home,Minnesota,Orlando,+4.5,1.91,+4.5,1.91,,,,,+4.5,1.91,2018-09-06 22:10:23.769713
20150403,away,Oklahoma City,Memphis,+5.5,1.93,+5.5,1.91,,,,,+5.5,1.91,2018-09-06 22:10:23.769713
20150403,home,Memphis,Oklahoma City,-5.5,1.98,-5.5,1.91,,,,,-5.5,1.91,2018-09-06 22:10:23.769713
20150403,away,Denver,San Antonio,+13,1.95,+13,1.98,,,,,+13,1.87,2018-09-06 22:10:23.769713
20150403,home,San Antonio,Denver,-13,1.95,-13,1.93,,,,,-13,1.95,2018-09-06 22:10:23.769713
20150403,away,New Orleans,Sacramento,-6.5,2.0,-6.5,1.91,,,,,-6.5,1.91,2018-09-06 22:10:23.769713
20150403,home,Sacramento,New Orleans,+6.5,1.91,+6.5,1.91,,,,,+6.5,1.91,2018-09-06 22:10:23.769713
20150403,away,Portland,L.A. Lakers,-10.5,1.95,-10.5,1.95,,,,,-10.5,1.91,2018-09-06 22:10:23.769713
20150403,home,L.A. Lakers,Portland,+10.5,1.95,+10.5,1.95,,,,,+10.5,1.91,2018-09-06 22:10:23.769713
20150404,away,Philadelphia,Charlotte,+6.5,1.95,+6.5,1.91,,,,,+6.5,1.91,2018-09-06 22:10:27.418205
20150404,home,Charlotte,Philadelphia,-6.5,1.95,-6.5,1.91,,,,,-6.5,1.91,2018-09-06 22:10:27.418205
20150404,away,Miami,Detroit,-4.5,1.93,-4.5,1.91,,,,,-4.5,1.93,2018-09-06 22:10:27.418205
20150404,home,Detroit,Miami,+4.5,1.98,+4.5,1.91,,,,,+4.5,1.88,2018-09-06 22:10:27.418205
20150404,away,Boston,Toronto,+2,1.95,+2,1.91,,,,,+2,1.91,2018-09-06 22:10:27.418205
20150404,home,Toronto,Boston,-2,1.95,-2,1.91,,,,,-2,1.91,2018-09-06 22:10:27.418205
20150404,away,Brooklyn,Atlanta,+10,2.02,+10.5,1.91,,,,,+10.5,1.93,2018-09-06 22:10:27.418205
20150404,home,Atlanta,Brooklyn,-10,1.88,-10.5,1.91,,,,,-10.5,1.88,2018-09-06 22:10:27.418205
20150404,away,Washington,Memphis,+8,1.99,+8,1.91,,,,,+8,1.91,2018-09-06 22:10:27.418205
20150404,home,Memphis,Washington,-8,1.92,-8,1.91,,,,,-8,1.91,2018-09-06 22:10:27.418205
20150404,away,Golden State,Dallas,-6.5,1.99,-6.5,1.93,,,,,-6.5,1.87,2018-09-06 22:10:27.418205
20150404,home,Dallas,Golden State,+6.5,1.92,+6.5,1.98,,,,,+6.5,1.95,2018-09-06 22:10:27.418205
20150404,away,Orlando,Milwaukee,+9,1.93,+9,1.98,,,,,+9.5,1.91,2018-09-06 22:10:27.418205
20150404,home,Milwaukee,Orlando,-9,1.98,-9,1.93,,,,,-9.5,1.91,2018-09-06 22:10:27.418205
20150404,away,L.A. Clippers,Denver,-11,1.98,-11,1.98,,,,,-10.5,1.87,2018-09-06 22:10:27.418205
20150404,home,Denver,L.A. Clippers,+11,1.93,+11,1.93,,,,,+10.5,1.95,2018-09-06 22:10:27.418205
20150404,away,Utah,Phoenix,+1.5,2.02,+1.5,1.91,,,,,+1.5,1.91,2018-09-06 22:10:27.418205
20150404,home,Phoenix,Utah,-1.5,1.88,-1.5,1.91,,,,,-1.5,1.91,2018-09-06 22:10:27.418205
20150404,away,New Orleans,Portland,+5,1.91,+5,1.91,,,,,+5,1.87,2018-09-06 22:10:27.418205
20150404,home,Portland,New Orleans,-5,2.0,-5,1.91,,,,,-5,1.95,2018-09-06 22:10:27.418205
20150405,away,Houston,Oklahoma City,-1,1.93,-1,1.95,,,,,-1,1.88,2018-09-06 22:10:30.066543
20150405,home,Oklahoma City,Houston,+1,1.97,+1,1.95,,,,,+1,1.93,2018-09-06 22:10:30.066543
20150405,away,Chicago,Cleveland,+8,1.99,+8,1.99,,,,,+8,1.95,2018-09-06 22:10:30.066543
20150405,home,Cleveland,Chicago,-8,1.92,-8,1.92,,,,,-8,1.87,2018-09-06 22:10:30.066543
20150405,away,Miami,Indiana,+6.5,1.93,+6.5,1.98,,,,,+6.5,1.91,2018-09-06 22:10:30.066543
20150405,home,Indiana,Miami,-6.5,1.97,-6.5,1.93,,,,,-6.5,1.91,2018-09-06 22:10:30.066543
20150405,away,Golden State,San Antonio,+4.5,1.95,+4.5,1.98,,,,,+4.5,1.91,2018-09-06 22:10:30.066543
20150405,home,San Antonio,Golden State,-4.5,1.95,-4.5,1.93,,,,,-4.5,1.91,2018-09-06 22:10:30.066543
